mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,support,width_cells,biome,rationale,prior_nearest_distance_squared,prior_nearest_ties,previous_proposal,patch,category
1293,3053,61824,297344,61952,297472,0/0/0/0,T596,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T596,234,ordinary_land
1293,3054,61824,297472,61952,297600,0/0/0/0,T596,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T596,234,ordinary_land
1293,3055,61824,297600,61952,297728,0/0/0/0,T596,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T596,234,ordinary_land
1293,3056,61824,297728,61952,297856,0/0/0/0,T596,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T596,234,ordinary_land
1255,3137,56960,308096,57088,308224,0/0/0/0,T612,D+,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,243,ordinary_land
1255,3138,56960,308224,57088,308352,0/0/0/0,T612,D+,4,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,243,ordinary_land
1256,3138,57088,308224,57216,308352,0/0/0/0,T612,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T612,243,ordinary_land
1255,3139,56960,308352,57088,308480,0/0/0/0,T612,D+,3,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,243,ordinary_land
1256,3139,57088,308352,57216,308480,0/0/0/0,T612,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T612,243,ordinary_land
1257,3139,57216,308352,57344,308480,0/0/0/0,T612,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T612,243,ordinary_land
1256,3140,57088,308480,57216,308608,0/0/0/0,T612,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T612,243,ordinary_land
1257,3140,57216,308480,57344,308608,0/0/0/0,T612,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T612,243,ordinary_land
1258,3140,57344,308480,57472,308608,0/0/0/0,T610,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T610,243,ordinary_land
1257,3141,57216,308608,57344,308736,0/0/0/0,T612,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,243,ordinary_land
1258,3141,57344,308608,57472,308736,0/0/0/0,T610,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,243,ordinary_land
1259,3141,57472,308608,57600,308736,0/0/0/0,T610,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,243,ordinary_land
1281,3197,60288,315776,60416,315904,0/0/0/0,T610,D-+H,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,T610|T612,T610,244,ordinary_land
1282,3197,60416,315776,60544,315904,0/0/0/0,T610,H,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1283,3197,60544,315776,60672,315904,0/0/0/0,T610,H,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1284,3197,60672,315776,60800,315904,0/0/0/0,T610,H,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1285,3197,60800,315776,60928,315904,0/0/0/0,T610,H,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1286,3197,60928,315776,61056,315904,0/0/0/0,T610,H,8,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1287,3197,61056,315776,61184,315904,0/0/0/0,T610,H,8,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1288,3197,61184,315776,61312,315904,0/0/0/0,T610,H,8,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T610,244,ordinary_land
1280,3198,60160,315904,60288,316032,0/0/0/0,T612,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,245,ordinary_land
1279,3199,60032,316032,60160,316160,0/0/0/0,T612,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,246,ordinary_land
1278,3200,59904,316160,60032,316288,0/0/0/0,T612,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,247,ordinary_land
1277,3201,59776,316288,59904,316416,0/0/0/0,T612,D-,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T612,248,ordinary_land
