mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_rgba,from_tile,to_tile,source,source_record,biome,rationale
933,708,15744,-2816,15872,-2688,0/0/116/255,0/0/144/255,T116,T144,v2_boundary_correction,S0253,chetwood,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
934,708,15872,-2816,16000,-2688,0/0/116/255,0/0/144/255,T116,T144,v2_boundary_correction,S0253,chetwood,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
935,708,16000,-2816,16128,-2688,0/0/116/255,0/0/144/255,T116,T144,v2_boundary_correction,S0253,chetwood,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1204,708,50432,-2816,50560,-2688,0/0/0/0,0/0/141/255,GAP,T141,geography_gap_fill,59,mistyMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1205,708,50560,-2816,50688,-2688,0/0/0/0,0/0/133/255,GAP,T133,geography_gap_fill,59,mistyMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1203,709,50304,-2688,50432,-2560,0/0/0/0,0/0/141/255,GAP,T141,geography_gap_fill,59,mistyMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1204,709,50432,-2688,50560,-2560,0/0/0/0,0/0/141/255,GAP,T141,geography_gap_fill,59,mistyMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1241,714,55168,-2048,55296,-1920,0/0/0/0,0/0/174/255,GAP,T174,geography_gap_fill,64,mistyMountainsFoothills,four or more consistent original boundary edges on connected map transition; same-biome reach
947,722,17536,-1024,17664,-896,0/0/149/255,0/0/171/255,T149,T171,v2_boundary_correction,S0255,breeland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
947,723,17536,-896,17664,-768,0/0/149/255,0/0/171/255,T149,T171,v2_boundary_correction,S0255,breeland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
947,724,17536,-768,17664,-640,0/0/149/255,0/0/171/255,T149,T171,v2_boundary_correction,S0255,breeland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
947,729,17536,-128,17664,0,0/0/149/255,0/0/171/255,T149,T171,v2_boundary_correction,S0256,breeland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
948,731,17664,128,17792,256,0/0/149/255,0/0/171/255,T149,T171,v2_boundary_correction,S0257,breeland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
949,734,17792,512,17920,640,0/0/171/255,0/0/149/255,T171,T149,v2_boundary_correction,S0258,midgewater,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
956,742,18688,1536,18816,1664,0/0/171/255,0/0/132/255,T171,T132,v2_boundary_correction,S0259,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
761,747,-6272,2176,-6144,2304,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0260,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
762,750,-6144,2560,-6016,2688,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0261,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
762,751,-6144,2688,-6016,2816,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0261,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
890,751,10240,2688,10368,2816,0/0/183/255,0/0/186/255,T183,T186,v2_boundary_correction,S0262,barrowDowns,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
956,751,18688,2688,18816,2816,0/0/171/255,0/0/132/255,T171,T132,v2_boundary_correction,S0263,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
762,752,-6144,2816,-6016,2944,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0261,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
763,754,-6016,3072,-5888,3200,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0264,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
764,756,-5888,3328,-5760,3456,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0265,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
888,756,9984,3328,10112,3456,0/0/183/255,0/0/186/255,T183,T186,v2_boundary_correction,S0266,barrowDowns,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
764,757,-5888,3456,-5760,3584,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0265,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
765,758,-5760,3584,-5632,3712,0/0/176/255,0/0/180/255,T176,T180,v2_boundary_correction,S0265,shire,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
960,758,19200,3584,19328,3712,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0267,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
975,759,21120,3712,21248,3840,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0268,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
976,759,21248,3712,21376,3840,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0268,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
977,759,21376,3712,21504,3840,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0268,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
978,759,21504,3712,21632,3840,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0268,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
979,759,21632,3712,21760,3840,0/0/187/255,0/0/132/255,T187,T132,v2_boundary_correction,S0268,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1335,760,67200,3840,67328,3968,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0269,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1335,761,67200,3968,67328,4096,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0269,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1336,762,67328,4096,67456,4224,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0269,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1337,764,67456,4352,67584,4480,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0270,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1338,765,67584,4480,67712,4608,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0270,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1339,769,67712,4992,67840,5120,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0271,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1340,771,67840,5248,67968,5376,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0272,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
981,773,21888,5504,22016,5632,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0273,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1341,773,67968,5504,68096,5632,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0274,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
979,774,21632,5632,21760,5760,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0275,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1341,774,67968,5632,68096,5760,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0274,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
976,775,21248,5760,21376,5888,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
977,775,21376,5760,21504,5888,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1341,775,67968,5760,68096,5888,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0274,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
972,776,20736,5888,20864,6016,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
973,776,20864,5888,20992,6016,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
974,776,20992,5888,21120,6016,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
975,776,21120,5888,21248,6016,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0276,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1342,776,68096,5888,68224,6016,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0274,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
968,777,20224,6016,20352,6144,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0277,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
963,778,19584,6144,19712,6272,0/0/187/255,0/0/200/255,T187,T200,v2_boundary_correction,S0278,loneLands,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1343,783,68224,6784,68352,6912,0/0/190/255,0/0/197/255,T190,T197,v2_boundary_correction,S0279,anduinVale,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1464,785,83712,7040,83840,7168,0/0/194/255,0/0/193/255,T194,T193,v2_boundary_correction,S0280,wilderland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1465,787,83840,7296,83968,7424,0/0/194/255,0/0/193/255,T194,T193,v2_boundary_correction,S0281,wilderland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1466,788,83968,7424,84096,7552,0/0/194/255,0/0/193/255,T194,T193,v2_boundary_correction,S0281,wilderland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1467,789,84096,7552,84224,7680,0/0/194/255,0/0/193/255,T194,T193,v2_boundary_correction,S0281,wilderland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1468,791,84224,7808,84352,7936,0/0/194/255,0/0/193/255,T194,T193,v2_boundary_correction,S0282,wilderland,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
