mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,biome,distance_squared,equal_nearest,tie,original_neighbor_ids,geometry,width_cells,rationale
667,453,-18304,-35456,-18176,-35328,0/0/0/0,T033,tundra,1,T033,False,T030|T033,D-,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
775,640,-4480,-11520,-4352,-11392,0/0/0/0,T090,eriador,1,T090|T112,True,T090|T112,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
862,640,6656,-11520,6784,-11392,0/0/0/0,T080,eriador,1,T080,False,T080|T116,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
863,640,6784,-11520,6912,-11392,0/0/0/0,T116,eriador,1,T116,False,T080|T116,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
920,640,14080,-11520,14208,-11392,0/0/0/0,T116,eriadorDowns,1,T116,False,T078|T116,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
921,640,14208,-11520,14336,-11392,0/0/0/0,T078,eriadorDowns,1,T078,False,T078|T116,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
965,640,19840,-11520,19968,-11392,0/0/0/0,T093,loneLands,1,T078|T093,True,T078|T093,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1077,640,34176,-11520,34304,-11392,0/0/0/0,T093,loneLands,1,T093,False,T081|T093,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1078,640,34304,-11520,34432,-11392,0/0/0/0,T093,ettenmoors,1,T081|T093,True,T081|T093,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1079,640,34432,-11520,34560,-11392,0/0/0/0,T081,ettenmoors,1,T081,False,T081|T093,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1080,640,34560,-11520,34688,-11392,0/0/0/0,T081,ettenmoors,1,T081,False,T081|T093,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1081,640,34688,-11520,34816,-11392,0/0/0/0,T081,ettenmoors,1,T081,False,T081|T093,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1142,640,42496,-11520,42624,-11392,0/0/0/0,T081,ettenmoors,1,T081,False,T081|T099,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1299,640,62592,-11520,62720,-11392,0/0/0/0,T104,anduinVale,1,T104,False,T088|T104|T106,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1300,640,62720,-11520,62848,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T104|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1320,640,65280,-11520,65408,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1321,640,65408,-11520,65536,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1322,640,65536,-11520,65664,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1323,640,65664,-11520,65792,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1324,640,65792,-11520,65920,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1325,640,65920,-11520,66048,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T106,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1326,640,66048,-11520,66176,-11392,0/0/0/0,T106,mirkwoodCorrupted,1,T106,False,T088|T106,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1339,640,67712,-11520,67840,-11392,0/0/0/0,T106,mirkwoodCorrupted,1,T102|T106,True,T088|T102|T106,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1356,640,69888,-11520,70016,-11392,0/0/0/0,T102,mirkwoodCorrupted,1,T102,False,T088|T102,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1357,640,70016,-11520,70144,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088|T102,True,T088|T102,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1358,640,70144,-11520,70272,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088|T102,True,T088|T102,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1359,640,70272,-11520,70400,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T102,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1360,640,70400,-11520,70528,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T102,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1361,640,70528,-11520,70656,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T102,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1362,640,70656,-11520,70784,-11392,0/0/0/0,T088,mirkwoodNorth,1,T088,False,T088|T102,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1411,640,76928,-11520,77056,-11392,0/0/0/0,T100,woodlandRealm,1,T100,False,T088|T100|T102,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1517,640,90496,-11520,90624,-11392,0/0/0/0,T117,dale,1,T117,False,T082|T092|T095|T117,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1525,640,91520,-11520,91648,-11392,0/0/0/0,T117,dale,1,T117,False,T082|T092|T095|T117,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1526,640,91648,-11520,91776,-11392,0/0/0/0,T095,dale,1,T095|T117,True,T082|T092|T095|T117,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1527,640,91776,-11520,91904,-11392,0/0/0/0,T095,wilderlandNorth,1,T095,False,T082|T095|T117,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1528,640,91904,-11520,92032,-11392,0/0/0/0,T095,wilderlandNorth,1,T095,False,T082|T095|T117,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1602,640,101376,-11520,101504,-11392,0/0/0/0,T095,dale,1,T095,False,T095|T115,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1603,640,101504,-11520,101632,-11392,0/0/0/0,T115,dale,1,T115,False,T095|T115,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1657,640,108416,-11520,108544,-11392,0/0/0/0,T097,rhun,1,T097|T098,True,T097|T098,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1754,640,120832,-11520,120960,-11392,0/0/0/0,T097,rhun,1,T097|T103,True,T097|T103,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1877,640,136576,-11520,136704,-11392,0/0/0/0,T118,rhun,1,T103|T118,True,T103|T118,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1923,640,142464,-11520,142592,-11392,0/0/0/0,T118,rhun,1,T118,False,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1924,640,142592,-11520,142720,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1925,640,142720,-11520,142848,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1926,640,142848,-11520,142976,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1927,640,142976,-11520,143104,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1928,640,143104,-11520,143232,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1929,640,143232,-11520,143360,-11392,0/0/0/0,T118,rhun,1,T065|T118,True,T065|T118,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1960,640,147200,-11520,147328,-11392,0/0/0/0,T118,rhun,1,T118,False,T065|T118,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1961,640,147328,-11520,147456,-11392,0/0/0/0,T065,rhun,1,T065,False,T065|T118,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1988,640,150784,-11520,150912,-11392,0/0/0/0,T065,taiga,1,T065,False,T065|T077,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1989,640,150912,-11520,151040,-11392,0/0/0/0,T077,taiga,1,T077,False,T065|T077,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2128,640,168704,-11520,168832,-11392,0/0/0/0,T077,taiga,1,T077,False,T060|T077|T107|T124,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2129,640,168832,-11520,168960,-11392,0/0/0/0,T077,taiga,1,T077,False,T060|T077|T107|T124,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2130,640,168960,-11520,169088,-11392,0/0/0/0,T077,taiga,1,T077,False,T060|T077|T107|T124,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2131,640,169088,-11520,169216,-11392,0/0/0/0,T107,taiga,2,T077|T107,True,T060|T077|T107|T124,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2132,640,169216,-11520,169344,-11392,0/0/0/0,T107,rhun,1,T107,False,T060|T077|T107|T124,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2133,640,169344,-11520,169472,-11392,0/0/0/0,T060,rhun,1,T060|T107,True,T060|T077|T107|T124,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2134,640,169472,-11520,169600,-11392,0/0/0/0,T060,rhun,1,T060|T107,True,T060|T077|T107|T124,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2135,640,169600,-11520,169728,-11392,0/0/0/0,T060,rhun,1,T060|T107,True,T060|T077|T107|T124,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2136,640,169728,-11520,169856,-11392,0/0/0/0,T060,taiga,1,T060|T107,True,T060|T077|T107|T124,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2137,640,169856,-11520,169984,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T077|T107|T124,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2138,640,169984,-11520,170112,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T077|T107|T124,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2139,640,170112,-11520,170240,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2140,640,170240,-11520,170368,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2150,640,171520,-11520,171648,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2151,640,171648,-11520,171776,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2152,640,171776,-11520,171904,-11392,0/0/0/0,T060,taiga,1,T060|T107,True,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2153,640,171904,-11520,172032,-11392,0/0/0/0,T107,rhun,1,T107,False,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2167,640,173696,-11520,173824,-11392,0/0/0/0,T107,rhun,1,T107,False,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2168,640,173824,-11520,173952,-11392,0/0/0/0,T107,rhun,1,T060|T107,True,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2169,640,173952,-11520,174080,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2170,640,174080,-11520,174208,-11392,0/0/0/0,T060,taiga,1,T060,False,T060|T107,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2686,640,240128,-11520,240256,-11392,0/0/0/0,T094,rhun,1,T094|T105,True,T094|T105,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
638,641,-22016,-11392,-21888,-11264,0/0/0/0,T101,blueMountains,4,T101,False,T096|T101,H,6,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
639,641,-21888,-11392,-21760,-11264,0/0/0/0,T101,blueMountains,1,T101,False,T096|T101,H,6,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
775,641,-4480,-11392,-4352,-11264,0/0/0/0,T090,eriadorDowns,1,T090|T112,True,T090|T112,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
861,641,6528,-11392,6656,-11264,0/0/0/0,T080,eriador,1,T080,False,T080|T116,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
862,641,6656,-11392,6784,-11264,0/0/0/0,T116,eriador,1,T116,False,T080|T116,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
921,641,14208,-11392,14336,-11264,0/0/0/0,T078,eriadorDowns,1,T078|T116,True,T078|T116,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
965,641,19840,-11392,19968,-11264,0/0/0/0,T093,loneLands,1,T078|T093,True,T078|T093|T132,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1079,641,34432,-11392,34560,-11264,0/0/0/0,T093,loneLands,1,T093,False,T081|T093,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1080,641,34560,-11392,34688,-11264,0/0/0/0,T093,loneLands,1,T093,False,T081|T093,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1081,641,34688,-11392,34816,-11264,0/0/0/0,T093,loneLands,1,T093,False,T081|T093,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1082,641,34816,-11392,34944,-11264,0/0/0/0,T081,ettenmoors,1,T081,False,T081|T093,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1299,641,62592,-11392,62720,-11264,0/0/0/0,T104,anduinVale,1,T104,False,T088|T104|T106,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
